chunk_id,article_url,article_title,section_category,chunk_index,total_chunks_in_article,word_count,estimated_tokens,chunk_type,has_code,has_list,heading_breadcrumb
halo_4a61aad3_000_3dd91d002932,https://usehalo.com/guide/n-able-passportal-integration/,N-Able Passportal Integration,Integrations,0,4,70,94,structural_h2,False,False,N-Able Passportal Integration
halo_4a61aad3_001_4a38281f9617,https://usehalo.com/guide/n-able-passportal-integration/,N-Able Passportal Integration,Integrations,1,4,195,263,structural_h2,False,False,N-Able Passportal Integration > Section 1
halo_4a61aad3_002_0c7c741167d0,https://usehalo.com/guide/n-able-passportal-integration/,N-Able Passportal Integration,Integrations,2,4,195,263,structural_h2,False,False,N-Able Passportal Integration > Section 2
halo_4a61aad3_003_6ae7742366e0,https://usehalo.com/guide/n-able-passportal-integration/,N-Able Passportal Integration,Integrations,3,4,195,263,structural_h2,False,False,N-Able Passportal Integration > Section 3
halo_16b0cfcd_000_2d02b0f343da,https://usehalo.com/guide/solarwinds-orion-integration/,SolarWinds Orion Integration,Integrations,0,8,175,236,structural_h2,False,False,SolarWinds Orion Integration
halo_16b0cfcd_001_06651fd3cfbd,https://usehalo.com/guide/solarwinds-orion-integration/,SolarWinds Orion Integration,Integrations,1,8,227,306,structural_h2,False,False,SolarWinds Orion Integration > Section 1
halo_16b0cfcd_002_1c06b7a245af,https://usehalo.com/guide/solarwinds-orion-integration/,SolarWinds Orion Integration,Integrations,2,8,227,306,structural_h2,False,False,SolarWinds Orion Integration > Section 2
halo_16b0cfcd_003_0627a1adcff9,https://usehalo.com/guide/solarwinds-orion-integration/,SolarWinds Orion Integration,Integrations,3,8,227,306,structural_h2,False,False,SolarWinds Orion Integration > Section 3
halo_16b0cfcd_004_5efa6084fbe5,https://usehalo.com/guide/solarwinds-orion-integration/,SolarWinds Orion Integration,Integrations,4,8,227,306,structural_h2,False,False,SolarWinds Orion Integration > Section 4
halo_16b0cfcd_005_63e0aaef5092,https://usehalo.com/guide/solarwinds-orion-integration/,SolarWinds Orion Integration,Integrations,5,8,227,306,structural_h2,False,False,SolarWinds Orion Integration > Section 5
halo_16b0cfcd_006_dc03990f7c7d,https://usehalo.com/guide/solarwinds-orion-integration/,SolarWinds Orion Integration,Integrations,6,8,227,306,structural_h2,False,False,SolarWinds Orion Integration > Section 6
halo_16b0cfcd_007_9a664056086c,https://usehalo.com/guide/solarwinds-orion-integration/,SolarWinds Orion Integration,Integrations,7,8,227,306,structural_h2,False,False,SolarWinds Orion Integration > Section 7
halo_3f6a5105_000_e8f1b92582c4,https://usehalo.com/guide/project-billing-budget-types-vs-charge-types/,Project Billing - Budget Types vs Charge Types,Projects,0,6,132,178,structural_h2,False,False,Project Billing - Budget Types vs Charge Types
halo_3f6a5105_001_15d37e609b9c,https://usehalo.com/guide/project-billing-budget-types-vs-charge-types/,Project Billing - Budget Types vs Charge Types,Projects,1,6,245,330,structural_h2,False,False,Project Billing - Budget Types vs Charge Types > Section 1
halo_3f6a5105_002_fecec4283255,https://usehalo.com/guide/project-billing-budget-types-vs-charge-types/,Project Billing - Budget Types vs Charge Types,Projects,2,6,245,330,structural_h2,False,False,Project Billing - Budget Types vs Charge Types > Section 2
halo_3f6a5105_003_d9842ade97f9,https://usehalo.com/guide/project-billing-budget-types-vs-charge-types/,Project Billing - Budget Types vs Charge Types,Projects,3,6,245,330,structural_h2,False,False,Project Billing - Budget Types vs Charge Types > Section 3
halo_3f6a5105_004_c7b63825d6e7,https://usehalo.com/guide/project-billing-budget-types-vs-charge-types/,Project Billing - Budget Types vs Charge Types,Projects,4,6,245,330,structural_h2,False,False,Project Billing - Budget Types vs Charge Types > Section 4
halo_3f6a5105_005_59756e0e0133,https://usehalo.com/guide/project-billing-budget-types-vs-charge-types/,Project Billing - Budget Types vs Charge Types,Projects,5,6,245,330,structural_h2,False,False,Project Billing - Budget Types vs Charge Types > Section 5
halo_5a68147e_000_46c4a1ef985c,https://usehalo.com/guide/budgets/,Budgets,Projects,0,9,201,271,structural_h2,False,False,Budgets
halo_5a68147e_001_7e312713edf4,https://usehalo.com/guide/budgets/,Budgets,Projects,1,9,368,496,fixed_window,False,False,Budgets > Section 1 > (part 1)
halo_5a68147e_002_f1d9c0742f5c,https://usehalo.com/guide/budgets/,Budgets,Projects,2,9,102,137,fixed_window,False,False,Budgets > Section 1 > (part 2)
halo_5a68147e_003_2f2af698665f,https://usehalo.com/guide/budgets/,Budgets,Projects,3,9,368,496,fixed_window,False,False,Budgets > Section 2 > (part 1)
halo_5a68147e_004_f1d9c0742f5c,https://usehalo.com/guide/budgets/,Budgets,Projects,4,9,102,137,fixed_window,False,False,Budgets > Section 2 > (part 2)
halo_5a68147e_005_059a61cf56cd,https://usehalo.com/guide/budgets/,Budgets,Projects,5,9,368,496,fixed_window,False,False,Budgets > Section 3 > (part 1)
halo_5a68147e_006_f1d9c0742f5c,https://usehalo.com/guide/budgets/,Budgets,Projects,6,9,102,137,fixed_window,False,False,Budgets > Section 3 > (part 2)
halo_5a68147e_007_88d39deabfc0,https://usehalo.com/guide/budgets/,Budgets,Projects,7,9,368,496,fixed_window,False,False,Budgets > Section 4 > (part 1)
halo_5a68147e_008_f1d9c0742f5c,https://usehalo.com/guide/budgets/,Budgets,Projects,8,9,102,137,fixed_window,False,False,Budgets > Section 4 > (part 2)
halo_cb3399ea_000_194a973136b9,https://usehalo.com/halopsa/guides/1530/,Guides (ID 1530),HaloPSA Guides,0,3,72,97,structural_h2,False,False,Guides (ID 1530)
halo_cb3399ea_001_45e43e315280,https://usehalo.com/halopsa/guides/1530/,Guides (ID 1530),HaloPSA Guides,1,3,360,486,fixed_window,False,False,Guides (ID 1530) > Section 1 > (part 1)
halo_cb3399ea_002_ba365a201576,https://usehalo.com/halopsa/guides/1530/,Guides (ID 1530),HaloPSA Guides,2,3,237,319,fixed_window,False,False,Guides (ID 1530) > Section 1 > (part 2)
halo_c6ad0625_000_e6e155aa4cd4,https://usehalo.com/halopsa/guides/2100/,Runbooks,Automation,0,3,68,91,structural_h2,False,False,Runbooks
halo_c6ad0625_001_4f42e515d378,https://usehalo.com/halopsa/guides/2100/,Runbooks,Automation,1,3,316,426,structural_h2,False,False,Runbooks > Section 1
halo_c6ad0625_002_fcbd45234bf0,https://usehalo.com/halopsa/guides/2100/,Runbooks,Automation,2,3,316,426,structural_h2,False,False,Runbooks > Section 2
halo_73408407_000_b981d4bfe1f6,https://usehalo.com/halopsa/guides/2371/,Project Sales Process,Projects,0,4,70,94,structural_h2,False,False,Project Sales Process
halo_73408407_001_8ea5ef67c151,https://usehalo.com/halopsa/guides/2371/,Project Sales Process,Projects,1,4,217,292,structural_h2,False,False,Project Sales Process > Section 1
halo_73408407_002_1fd1dab2075a,https://usehalo.com/halopsa/guides/2371/,Project Sales Process,Projects,2,4,217,292,structural_h2,False,False,Project Sales Process > Section 2
halo_73408407_003_d79977872a6c,https://usehalo.com/halopsa/guides/2371/,Project Sales Process,Projects,3,4,217,292,structural_h2,False,False,Project Sales Process > Section 3
halo_4a35183c_000_238d45fedc62,https://usehalo.com/halopsa/guides/1084/,Datto RMM Integration,Integrations,0,4,98,132,structural_h2,False,False,Datto RMM Integration
halo_4a35183c_001_aaf64702609a,https://usehalo.com/halopsa/guides/1084/,Datto RMM Integration,Integrations,1,4,306,413,structural_h2,False,False,Datto RMM Integration > Section 1
halo_4a35183c_002_85cc84b6985a,https://usehalo.com/halopsa/guides/1084/,Datto RMM Integration,Integrations,2,4,306,413,structural_h2,False,False,Datto RMM Integration > Section 2
halo_4a35183c_003_0270c0ffd3fb,https://usehalo.com/halopsa/guides/1084/,Datto RMM Integration,Integrations,3,4,306,413,structural_h2,False,False,Datto RMM Integration > Section 3
halo_543a6712_000_42eaa4cd90e5,https://usehalo.com/halopsa/guides/1070/,Guides (ID 1070),HaloPSA Guides,0,3,82,110,structural_h2,False,False,Guides (ID 1070)
halo_543a6712_001_8b2193ee39b1,https://usehalo.com/halopsa/guides/1070/,Guides (ID 1070),HaloPSA Guides,1,3,338,456,structural_h2,False,False,Guides (ID 1070) > Section 1
halo_543a6712_002_e9ca1b12a4f1,https://usehalo.com/halopsa/guides/1070/,Guides (ID 1070),HaloPSA Guides,2,3,338,456,structural_h2,False,False,Guides (ID 1070) > Section 2
halo_4a2be47a_000_0df16aeb2b21,https://usehalo.com/haloitsm/guides/1126/,Guides (HaloITSM 1126),HaloPSA Guides,0,6,100,135,structural_h2,False,False,Guides (HaloITSM 1126)
halo_4a2be47a_001_6af975e98e61,https://usehalo.com/haloitsm/guides/1126/,Guides (HaloITSM 1126),HaloPSA Guides,1,6,186,251,structural_h2,False,False,Guides (HaloITSM 1126) > Section 1
halo_4a2be47a_002_8276e86224ce,https://usehalo.com/haloitsm/guides/1126/,Guides (HaloITSM 1126),HaloPSA Guides,2,6,186,251,structural_h2,False,False,Guides (HaloITSM 1126) > Section 2
halo_4a2be47a_003_39814b29824b,https://usehalo.com/haloitsm/guides/1126/,Guides (HaloITSM 1126),HaloPSA Guides,3,6,186,251,structural_h2,False,False,Guides (HaloITSM 1126) > Section 3
halo_4a2be47a_004_bdf17113d6ff,https://usehalo.com/haloitsm/guides/1126/,Guides (HaloITSM 1126),HaloPSA Guides,4,6,186,251,structural_h2,False,False,Guides (HaloITSM 1126) > Section 4
halo_4a2be47a_005_5d6bf1ddd3ee,https://usehalo.com/haloitsm/guides/1126/,Guides (HaloITSM 1126),HaloPSA Guides,5,6,186,251,structural_h2,False,False,Guides (HaloITSM 1126) > Section 5
halo_faa82056_000_6c9837cd0253,https://usehalo.com/haloitsm/guides/943/,Jira Software Integration,Integrations,0,10,175,236,structural_h2,False,False,Jira Software Integration
halo_faa82056_001_e03530a89a5e,https://usehalo.com/haloitsm/guides/943/,Jira Software Integration,Integrations,1,10,176,237,structural_h2,False,False,Jira Software Integration > Section 1
halo_faa82056_002_d5a20e5454b1,https://usehalo.com/haloitsm/guides/943/,Jira Software Integration,Integrations,2,10,176,237,structural_h2,False,False,Jira Software Integration > Section 2
halo_faa82056_003_6253a16d3135,https://usehalo.com/haloitsm/guides/943/,Jira Software Integration,Integrations,3,10,176,237,structural_h2,False,False,Jira Software Integration > Section 3
halo_faa82056_004_0de6897446fc,https://usehalo.com/haloitsm/guides/943/,Jira Software Integration,Integrations,4,10,176,237,structural_h2,False,False,Jira Software Integration > Section 4
halo_faa82056_005_e49e361ec0b7,https://usehalo.com/haloitsm/guides/943/,Jira Software Integration,Integrations,5,10,176,237,structural_h2,False,False,Jira Software Integration > Section 5
halo_faa82056_006_e5a9549a8b5f,https://usehalo.com/haloitsm/guides/943/,Jira Software Integration,Integrations,6,10,176,237,structural_h2,False,False,Jira Software Integration > Section 6
halo_faa82056_007_0efbf4e25f6d,https://usehalo.com/haloitsm/guides/943/,Jira Software Integration,Integrations,7,10,176,237,structural_h2,False,False,Jira Software Integration > Section 7
halo_faa82056_008_1cd7df08c070,https://usehalo.com/haloitsm/guides/943/,Jira Software Integration,Integrations,8,10,176,237,structural_h2,False,False,Jira Software Integration > Section 8
halo_faa82056_009_3d7e46bb327c,https://usehalo.com/haloitsm/guides/943/,Jira Software Integration,Integrations,9,10,176,237,structural_h2,False,False,Jira Software Integration > Section 9
halo_a02cb25a_000_0f5536e1bb4f,https://usehalo.com/haloitsm/guides/1189/,Guides (HaloITSM 1189),HaloPSA Guides,0,7,150,202,structural_h2,False,False,Guides (HaloITSM 1189)
halo_a02cb25a_001_45e43e315280,https://usehalo.com/haloitsm/guides/1189/,Guides (HaloITSM 1189),HaloPSA Guides,1,7,360,486,fixed_window,False,False,Guides (HaloITSM 1189) > Section 1 > (part 1)
halo_a02cb25a_002_919e59de0cb2,https://usehalo.com/haloitsm/guides/1189/,Guides (HaloITSM 1189),HaloPSA Guides,2,7,116,156,fixed_window,False,False,Guides (HaloITSM 1189) > Section 1 > (part 2)
halo_a02cb25a_003_970bdb272204,https://usehalo.com/haloitsm/guides/1189/,Guides (HaloITSM 1189),HaloPSA Guides,3,7,360,486,fixed_window,False,False,Guides (HaloITSM 1189) > Section 2 > (part 1)
halo_a02cb25a_004_919e59de0cb2,https://usehalo.com/haloitsm/guides/1189/,Guides (HaloITSM 1189),HaloPSA Guides,4,7,116,156,fixed_window,False,False,Guides (HaloITSM 1189) > Section 2 > (part 2)
halo_a02cb25a_005_f6fbb3665357,https://usehalo.com/haloitsm/guides/1189/,Guides (HaloITSM 1189),HaloPSA Guides,5,7,360,486,fixed_window,False,False,Guides (HaloITSM 1189) > Section 3 > (part 1)
halo_a02cb25a_006_919e59de0cb2,https://usehalo.com/haloitsm/guides/1189/,Guides (HaloITSM 1189),HaloPSA Guides,6,7,116,156,fixed_window,False,False,Guides (HaloITSM 1189) > Section 3 > (part 2)
halo_f1712f99_000_00428e8d0ad2,https://usehalo.com/haloitsm/guides/2336/,Virtual Agents in the Chat Bot,Service Desk,0,4,122,164,structural_h2,False,False,Virtual Agents in the Chat Bot
halo_f1712f99_001_b1ca5f4c330d,https://usehalo.com/haloitsm/guides/2336/,Virtual Agents in the Chat Bot,Service Desk,1,4,362,488,structural_h2,False,False,Virtual Agents in the Chat Bot > Section 1
halo_f1712f99_002_2ff60d82384c,https://usehalo.com/haloitsm/guides/2336/,Virtual Agents in the Chat Bot,Service Desk,2,4,362,488,structural_h2,False,False,Virtual Agents in the Chat Bot > Section 2
halo_f1712f99_003_f29f42c71a93,https://usehalo.com/haloitsm/guides/2336/,Virtual Agents in the Chat Bot,Service Desk,3,4,362,488,structural_h2,False,False,Virtual Agents in the Chat Bot > Section 3
halo_5accdeab_000_704ba32e4862,https://usehalo.com/haloitsm/guides/1349/,Configuration > Billing > General Settings,Billing,0,9,181,244,structural_h2,False,False,Configuration > Billing > General Settings
halo_5accdeab_001_6e21a9b6bcfb,https://usehalo.com/haloitsm/guides/1349/,Configuration > Billing > General Settings,Billing,1,9,359,484,fixed_window,False,False,Configuration > Billing > General Settings > Section 1 > (part 1)
halo_5accdeab_002_82462698626c,https://usehalo.com/haloitsm/guides/1349/,Configuration > Billing > General Settings,Billing,2,9,84,113,fixed_window,False,False,Configuration > Billing > General Settings > Section 1 > (part 2)
halo_5accdeab_003_fda9fa67c426,https://usehalo.com/haloitsm/guides/1349/,Configuration > Billing > General Settings,Billing,3,9,359,484,fixed_window,False,False,Configuration > Billing > General Settings > Section 2 > (part 1)
halo_5accdeab_004_82462698626c,https://usehalo.com/haloitsm/guides/1349/,Configuration > Billing > General Settings,Billing,4,9,84,113,fixed_window,False,False,Configuration > Billing > General Settings > Section 2 > (part 2)
halo_5accdeab_005_91dabc66fd40,https://usehalo.com/haloitsm/guides/1349/,Configuration > Billing > General Settings,Billing,5,9,359,484,fixed_window,False,False,Configuration > Billing > General Settings > Section 3 > (part 1)
halo_5accdeab_006_82462698626c,https://usehalo.com/haloitsm/guides/1349/,Configuration > Billing > General Settings,Billing,6,9,84,113,fixed_window,False,False,Configuration > Billing > General Settings > Section 3 > (part 2)
halo_5accdeab_007_dee18419ed45,https://usehalo.com/haloitsm/guides/1349/,Configuration > Billing > General Settings,Billing,7,9,359,484,fixed_window,False,False,Configuration > Billing > General Settings > Section 4 > (part 1)
halo_5accdeab_008_82462698626c,https://usehalo.com/haloitsm/guides/1349/,Configuration > Billing > General Settings,Billing,8,9,84,113,fixed_window,False,False,Configuration > Billing > General Settings > Section 4 > (part 2)
halo_74b01d02_000_c13e1ee7c9d7,https://usehalo.com/halocrm/guides/1291/,QuickBooks Desktop Integration,Accounting,0,4,70,94,structural_h2,False,False,QuickBooks Desktop Integration
halo_74b01d02_001_0afd6e83e158,https://usehalo.com/halocrm/guides/1291/,QuickBooks Desktop Integration,Accounting,1,4,217,292,structural_h2,False,False,QuickBooks Desktop Integration > Section 1
halo_74b01d02_002_9811dde973b7,https://usehalo.com/halocrm/guides/1291/,QuickBooks Desktop Integration,Accounting,2,4,217,292,structural_h2,False,False,QuickBooks Desktop Integration > Section 2
halo_74b01d02_003_93027cc9f9bb,https://usehalo.com/halocrm/guides/1291/,QuickBooks Desktop Integration,Accounting,3,4,217,292,structural_h2,False,False,QuickBooks Desktop Integration > Section 3
